[HIPS] ¿El algoritmo CORDIC permite calcular funciones trigonométricas, hiperbólicas y de rotación vectorial utilizando exclusivamente desplazamientos de bits (shifts) y sumas sin requerir multiplicadores hardware?	<b>Verdadero (V)</b><br><br><i>Verdadero. Ideal para arquitecturas digitales compactas y eficientes en FPGAs y ASICs.</i>
[HIPS] ¿La arquitectura Harvard de un procesador DSP dispone de buses y espacios de memoria separados e independientes para instrucciones y datos, permitiendo accesos simultáneos en el mismo ciclo?	<b>Verdadero (V)</b><br><br><i>Verdadero. Supera el cuello de botella de Von Neumann acelerando las instrucciones de Multiply-Accumulate (MAC).</i>
[HIPS] En el cálculo de la FFT mediante diezmado en el tiempo (DIT), las muestras de entrada deben ordenarse según la permutación de bits invertidos (bit-reversal).	<b>Verdadero (V)</b><br><br><i>Verdadero. Mapea la entrada para que la salida aparezca en orden natural de frecuencias.</i>
[HIPS] En aritmética de punto fijo con signo Q(1.15), un número puede representar valores mayores que +10.0.	<b>Falso (F)</b><br><br><i>Falso. El formato Q(1.15) tiene 1 bit de signo y 15 de fracción, representando números en el intervalo estricto [-1.0, +0.999969].</i>
[HIPS] ¿Una matriz sistólica es una red homogénea de celdas de procesamiento conectadas localmente que computan datos de forma rítmica y canalizada, muy eficiente para multiplicación de matrices y redes neuronales?	<b>Verdadero (V)</b><br><br><i>Verdadero. Maximiza la reutilización de datos sin saturar los buses globales.</i>
[HIPS] ¿El protocolo de bus en chip AMBA AXI4 soporta transferencias por ráfagas (burst transfers), canales independientes de lectura/escritura y transacciones fuera de orden (out-of-order)?	<b>Verdadero (V)</b><br><br><i>Verdadero. Estándar dominante de interconexión de alta velocidad en SoCs modernos.</i>
[HIPS] El direccionamiento circular (buffer circular) en procesadores DSP requiere una verificación continua por software mediante instrucciones condicionales 'if' para reiniciar los punteros.	<b>Falso (F)</b><br><br><i>Falso. Se implementa de forma automática y transparente en el hardware de generación de direcciones (AGU) con coste cero de ciclos de CPU.</i>
[HIPS] ¿La arquitectura VLIW (Very Long Instruction Word) empaqueta múltiples operaciones independientes en una única palabra de instrucción muy ancha para ser ejecutadas en paralelo por múltiples unidades funcionales?	<b>Verdadero (V)</b><br><br><i>Verdadero. El compilador se encarga de planificar estáticamente el paralelismo a nivel de instrucción.</i>
[HIPS] ¿Un convertidor digital reductor DDC (Digital Down-Converter) traslada una señal de RF/IF muestreada a banda base compleja I/Q mediante un oscilador NCO, mezcladores y filtros diezmadores CIC/FIR?	<b>Verdadero (V)</b><br><br><i>Verdadero. Núcleo fundamental del procesamiento en receptores de Radio Definida por Software (SDR).</i>
[HIPS] Los filtros CIC (Cascaded Integrator-Comb) requieren multiplicadores de punto flotante de alta complejidad para cada etapa.	<b>Falso (F)</b><br><br><i>Falso. No emplean multiplicadores; solo utilizan integradores (acumuladores) y peines (diferenciadores) con operaciones de suma y resta de enteros.</i>
[HIPS] ¿El factor de escala asintótico K de CORDIC para rotaciones circulares converge aproximadamente a 1.64676?	<b>Verdadero (V)</b><br><br><i>Verdadero. Requiere una multiplicación final de compensación (o pre-escalado de la entrada por 1/K approx 0.60725).</i>
[HIPS] ¿Las instrucciones SIMD (Single Instruction, Multiple Data) permiten procesar simultáneamente múltiples canales o muestras empaquetadas en un único registro vectorial?	<b>Verdadero (V)</b><br><br><i>Verdadero. Acelera masivamente el tratamiento de audio, imagen y vídeo.</i>
[HIPS] ¿El desbordamiento en acumuladores hardware de DSP suele configurarse con aritmética de saturación para prevenir discontinuidades catastróficas de signo?	<b>Verdadero (V)</b><br><br><i>Verdadero. Fija el valor al máximo o mínimo representable en lugar de envolver circularmente (wrap-around).</i>
