[SST] ¿Un sistema LTI continuo es causal y estable BIBO si y solo si todos los polos de su función de transferencia H(s) se ubican estrictamente en el semiplano izquierdo Re(s) < 0?	<b>Verdadero (V)</b><br><br><i>Verdadero. Garantiza que la respuesta impulsional decaiga exponencialmente a cero.</i>
[SST] ¿El teorema de Nyquist exige muestrear a una frecuencia estrictamente mayor que el doble del ancho de banda máximo para evitar aliasing?	<b>Verdadero (V)</b><br><br><i>Verdadero. fs > 2*fmax.</i>
[SST] La convolución en el dominio temporal equivale a la convolución en el dominio frecuencial de Fourier.	<b>Falso (F)</b><br><br><i>Falso. Equivale a la multiplicación punto a punto Y(w) = X(w) * H(w).</i>
[SST] ¿En un sistema LTI discreto causal, los polos de H(z) deben situarse dentro del círculo unidad (|z| < 1) para garantizar estabilidad?	<b>Verdadero (V)</b><br><br><i>Verdadero. La región de convergencia (ROC) debe abarcar la circunferencia unidad |z| = 1.</i>
[SST] ¿La transformada discreta de Fourier de N puntos (DFT) computada mediante el algoritmo FFT tiene una complejidad O(N log2 N)?	<b>Verdadero (V)</b><br><br><i>Verdadero. Gran mejora frente al cálculo directo O(N^2).</i>
[SST] La respuesta impulsional h(t) de un sistema estático sin memoria es proporcional a la función escalón unitario u(t).	<b>Falso (F)</b><br><br><i>Falso. Es proporcional a un impulso delta de Dirac K*delta(t).</i>
[SST] ¿Un sistema es invariante en el tiempo si un retardo en la entrada x(t - T) produce idéntico retardo en la salida y(t - T)?	<b>Verdadero (V)</b><br><br><i>Verdadero. Propiedad fundamental de invariancia temporal.</i>
[SST] ¿La respuesta al escalón de un sistema LTI es la integral en el tiempo de su respuesta impulsional h(t)?	<b>Verdadero (V)</b><br><br><i>Verdadero. Dado que el escalón es la integral del impulso de Dirac.</i>
[SST] El aliasing espectral se puede corregir digitalmente después del convertidor ADC sin pérdida de información.	<b>Falso (F)</b><br><br><i>Falso. El aliasing solapa espectros irreversiblemente; debe eliminarse antes del muestreo con un filtro antialiasing analógico.</i>
[SST] ¿La autocorrelación de una señal continua en el origen R_xx(0) equivale a la energía total de la señal?	<b>Verdadero (V)</b><br><br><i>Verdadero. R_xx(0) = integral(|x(t)|^2 dt) = E_total.</i>
[SST] ¿Un filtro de fase lineal pura introduce un retardo de grupo constante en todas las frecuencias de la banda de paso evitando la distorsión de fase?	<b>Verdadero (V)</b><br><br><i>Verdadero. Mantiene intacta la forma de onda de la señal compuesta.</i>
[SST] El producto de dos funciones periódicas siempre da como resultado una función periódica para cualquier relación de periodos.	<b>Falso (F)</b><br><br><i>Falso. Solo es periódica si el cociente de sus periodos o frecuencias es un número racional.</i>
