[EMB] ¿El controlador de interrupciones NVIC en arquitecturas ARM Cortex-M soporta anidamiento de interrupciones por niveles de prioridad?	<b>Verdadero (V)</b><br><br><i>Verdadero. Una interrupción de mayor prioridad desaloja a una de menor prioridad en ejecución.</i>
[EMB] ¿El protocolo de comunicación I2C requiere resistencias de pull-up externas en las líneas SDA y SCL porque sus salidas son de colector/drenador abierto?	<b>Verdadero (V)</b><br><br><i>Verdadero. Permite la conexión cableada en 'wired-AND' y evita colisiones por contención.</i>
[EMB] El protocolo SPI requiere direccionamiento explícito por software de 7 bits para seleccionar cada esclavo.	<b>Falso (F)</b><br><br><i>Falso. SPI utiliza líneas físicas dedicadas de selección de chip (Chip Select / SS). El direccionamiento por 7 bits es de I2C.</i>
[EMB] ¿El controlador DMA permite transferir bloques de datos entre periféricos y la memoria RAM sin intervención de la CPU?	<b>Verdadero (V)</b><br><br><i>Verdadero. Libera a la CPU de bucles continuos de copia reduciendo consumo y latencia.</i>
[EMB] ¿Una variable compartida entre la rutina de interrupción (ISR) y el bucle principal de control debe declararse con el cualificador 'volatile'?	<b>Verdadero (V)</b><br><br><i>Verdadero. Evita que el compilador optimice o cachee su lectura en un registro interno de la CPU.</i>
[EMB] La comunicación UART es un protocolo serie síncrono que transmite una línea de reloj compartida entre transmisor y receptor.	<b>Falso (F)</b><br><br><i>Falso. Es asíncrono (Universal Asynchronous Receiver-Transmitter); se sincroniza mediante bits de start y stop y un baud rate acordado.</i>
[EMB] ¿Un temporizador configurado con prescaler PSC divide la frecuencia del reloj maestro por el factor PSC + 1?	<b>Verdadero (V)</b><br><br><i>Verdadero. El contador de prescaler cuenta de 0 a PSC.</i>
[EMB] ¿El convertidor analógico-digital (ADC) de aproximaciones sucesivas (SAR) requiere N ciclos de reloj para una conversión de N bits?	<b>Verdadero (V)</b><br><br><i>Verdadero. Resuelve un bit por ciclo mediante un comparador y un DAC interno.</i>
[EMB] En el protocolo I2C, la condición de parada (STOP) se genera con una transición de nivel alto a bajo en SDA mientras SCL está en alto.	<b>Falso (F)</b><br><br><i>Falso. La condición STOP es una transición de bajo a alto en SDA con SCL en alto (la de alto a bajo es la condición de START).</i>
[EMB] ¿El temporizador Watchdog (WDT) restablece el microcontrolador si el software queda bloqueado y no refresca el contador periódicamente?	<b>Verdadero (V)</b><br><br><i>Verdadero. Mecanismo de seguridad crítico contra bloqueos de software.</i>
[EMB] ¿En los modos de suspensión de muy bajo consumo (Deep Sleep/Standby), se desactivan osciladores y reguladores no esenciales?	<b>Verdadero (V)</b><br><br><i>Verdadero. Permite operar dispositivos IoT a batería durante años.</i>
[EMB] ¿El bit de paridad en una trama UART permite detectar errores de bit único en la recepción de un carácter?	<b>Verdadero (V)</b><br><br><i>Verdadero. Verifica si el número total de unos coincide con la paridad par o impar configurada.</i>
