[DD] ¿El mapa de Karnaugh de 4 variables agrupa minterms adyacentes que difieren en exactamente 1 solo bit (código Gray)?	<b>Verdadero (V)</b><br><br><i>Verdadero. La adyacencia espacial refleja la adyacencia lógica para simplificar A + not(A) = 1.</i>
[DD] ¿En una máquina de estados finitos (FSM) tipo Moore, las salidas dependen exclusivamente del estado actual?	<b>Verdadero (V)</b><br><br><i>Verdadero. A diferencia del modelo Mealy donde las salidas dependen del estado y de las entradas presentes.</i>
[DD] El tiempo de setup (t_setup) es el tiempo que debe mantenerse estable la entrada de datos después del flanco activo de reloj.	<b>Falso (F)</b><br><br><i>Falso. Ese es el tiempo de hold (t_hold); el tiempo de setup es antes del flanco activo de reloj.</i>
[DD] ¿Un multiplexor de 2^N entradas de datos requiere exactamente N líneas de selección?	<b>Verdadero (V)</b><br><br><i>Verdadero. Las N líneas direccionan unívocamente una de las 2^N entradas.</i>
[DD] ¿Los riesgos lógicos estáticos (hazards) pueden eliminarse añadiendo términos producto redundantes en la suma de productos?	<b>Verdadero (V)</b><br><br><i>Verdadero. Cubren las transiciones entre lazos adyacentes en el mapa de Karnaugh.</i>
[DD] Un latch tipo D con entrada de habilitación transparente es disparado exclusivamente por flanco de reloj.	<b>Falso (F)</b><br><br><i>Falso. Los latches son sensibles por nivel (transparentes mientras enable = 1); los biestables flip-flops son disparados por flanco.</i>
[DD] ¿La metaestabilidad en sistemas síncronos puede ocurrir si se violan los tiempos de setup o hold en un biestable?	<b>Verdadero (V)</b><br><br><i>Verdadero. La salida puede oscilar o quedar en un valor intermedio indeterminado durante un tiempo no acotado.</i>
[DD] ¿En VHDL, la sentencia 'process(clk)' con 'rising_edge(clk)' infiere almacenamiento síncrono en registros?	<b>Verdadero (V)</b><br><br><i>Verdadero. Estructura estándar de síntesis de biestables flip-flop.</i>
[DD] Una puerta XOR con entradas A y B devuelve '1' si y solo si ambas entradas valen '1'.	<b>Falso (F)</b><br><br><i>Falso. Esa es una puerta AND; la XOR devuelve '1' si las entradas son distintas (uno exclusivamente).</i>
[DD] ¿El sumador Ripple-Carry tiene un retardo proporcional al número de bits N debido a la propagación del acarreo?	<b>Verdadero (V)</b><br><br><i>Verdadero. t_delay = N * t_carry; para reducirlo se utilizan sumadores Carry-Lookahead.</i>
[DD] ¿El complemento a dos permite representar números enteros con signo facilitando sumas y restas con el mismo hardware?	<b>Verdadero (V)</b><br><br><i>Verdadero. La resta A - B se computa directamente como A + (~B + 1).</i>
[DD] ¿La simplificación booleana A + A*B = A se conoce como la ley de absorción?	<b>Verdadero (V)</b><br><br><i>Verdadero. A*(1 + B) = A*1 = A.</i>
