[CEM] ¿La ecuación de Black modela el tiempo medio hasta el fallo (MTTF) de pistas de interconexión metálica por electromigración en función de la densidad de corriente J y temperatura T?	<b>Verdadero (V)</b><br><br><i>Verdadero. MTTF = (A / J^2) * exp(Ea / kT).</i>
[CEM] ¿Los materiales piezoeléctricos generan una carga eléctrica superficial en respuesta a una tensión mecánica aplicada?	<b>Verdadero (V)</b><br><br><i>Verdadero. Efecto piezoeléctrico directo, reversible con el inverso (deformación por campo E).</i>
[CEM] Las pérdidas por corrientes de Foucault (Eddy currents) en núcleos magnéticos son independientes de la frecuencia de operación.	<b>Falso (F)</b><br><br><i>Falso. Crecen con el cuadrado de la frecuencia (f^2); por eso a alta frecuencia se usan ferritas cerámicas de alta resistividad eléctrica.</i>
[CEM] ¿Las ferritas son óxidos cerámicos ferromagnéticos con alta permeabilidad magnética y muy baja conductividad eléctrica ideales para transformadores e inductores de alta frecuencia?	<b>Verdadero (V)</b><br><br><i>Verdadero. Su alta resistividad suprime drásticamente las corrientes parásitas de Foucault.</i>
[CEM] ¿Las aleaciones de soldadura sin plomo SAC (Sn-Ag-Cu) sustituyen al plomo cumpliendo las normativas medioambientales RoHS?	<b>Verdadero (V)</b><br><br><i>Verdadero. Aleación estándar en la industria de ensamblaje superficial SMT.</i>
[CEM] El fenómeno de electromigración se ve mitigado a temperaturas operativas muy elevadas.	<b>Falso (F)</b><br><br><i>Falso. La difusión atómica se acelera exponencialmente con la temperatura según la ley de Arrhenius, agravando el fallo por vacancias o 'whiskers'.</i>
[CEM] ¿El cobre presenta una conductividad eléctrica superior a la del aluminio pero tiene mayor masa específica y mayor coste?	<b>Verdadero (V)</b><br><br><i>Verdadero. sigma_Cu approx 5.8e7 S/m frente a sigma_Al approx 3.5e7 S/m.</i>
[CEM] ¿Un material ferromagnético por encima de su temperatura de Curie (Tc) pierde su magnetización espontánea y se comporta como paramagnético?	<b>Verdadero (V)</b><br><br><i>Verdadero. La agitación térmica desordena los dominios magnéticos de Weiss.</i>
[CEM] ¿El cuarzo monocristalino se utiliza en osciladores de precisión gracias a su altísimo factor de calidad mecánico Q y gran estabilidad térmica?	<b>Verdadero (V)</b><br><br><i>Verdadero. Q > 100,000 en cortes térmicamente compensados como el corte AT.</i>
[CEM] La fatiga térmica en uniones soldadas BGA se produce principalmente por el idéntico coeficiente de dilatación térmica (CTE) entre silicio y placa PCB.	<b>Falso (F)</b><br><br><i>Falso. Se produce precisamente por la discrepancia o desajuste de CTE (CTE mismatch) entre el chip y el sustrato orgánico FR4.</i>
[CEM] ¿La resistividad de los metales puros aumenta linealmente con la temperatura debido al incremento de la dispersión de electrones por fonones (vibraciones reticulares)?	<b>Verdadero (V)</b><br><br><i>Verdadero. Regla de Matthiessen rho(T) = rho0*(1 + alpha*Delta_T).</i>
[CEM] ¿Los condensadores cerámicos dieléctricos de Clase 1 (como C0G/NP0) ofrecen capacitancia prácticamente invariable frente a temperatura y voltaje continuo aplicado?	<b>Verdadero (V)</b><br><br><i>Verdadero. Frente a los de Clase 2 (X7R, Y5V) que sufren fuerte degradación capacitiva con bias DC.</i>
