[TRS] ¿Los filtros FIR son intrínsecamente estables porque todas sus funciones de transferencia presentan únicamente polos en el origen z = 0?	<b>Verdadero (V)</b><br><br><i>Verdadero. Tienen un número finito de coeficientes en su respuesta impulsional.</i>
[TRS] ¿Los filtros FIR con simetría par o impar garantizan una fase rigurosamente lineal y retardo de grupo constante?	<b>Verdadero (V)</b><br><br><i>Verdadero. Preservan la forma de onda de las señales complejas sin dispersión de fase.</i>
[TRS] La transformación bilineal introduce una deformación o compresión de la escala de frecuencias (frequency warping) que exige un predistorsionado previo.	<b>Verdadero (V)</b><br><br><i>Verdadero. Omega = (2/Ts)*tan(omega/2); mapea todo el eje jOmega en la circunferencia unidad |z|=1.</i>
[TRS] ¿Cada bit adicional de resolución en un convertidor ADC cuantizado uniformemente incrementa la relación SQNR en aproximadamente 6.02 dB?	<b>Verdadero (V)</b><br><br><i>Verdadero. SQNR approx 6.02*B + 1.76 dB.</i>
[TRS] Un filtro IIR requiere siempre mayor número de coeficientes y operaciones que un filtro FIR para satisfacer las mismas especificaciones de atenuación.	<b>Falso (F)</b><br><br><i>Falso. Los filtros IIR aprovechan polos y ceros, requiriendo un orden mucho menor que los FIR equivalentes.</i>
[TRS] ¿El diezmado por un factor M consiste en un filtrado antialiasing pasobajo previo seguido de la eliminación de M-1 de cada M muestras?	<b>Verdadero (V)</b><br><br><i>Verdadero. El prefiltrado evita el solapamiento espectral.</i>
[TRS] ¿La interpolación por un factor L inserta L-1 ceros entre muestras consecutivas seguida de un filtro pasobajo de anti-imagen?	<b>Verdadero (V)</b><br><br><i>Verdadero. Elimina las réplicas espectrales intermedias restaurando la señal en la nueva frecuencia de muestreo L*fs.</i>
[TRS] El algoritmo LMS adaptativo minimiza el error cuadrático medio actualizando los pesos en la dirección del gradiente instantáneo.	<b>Verdadero (V)</b><br><br><i>Verdadero. w[n+1] = w[n] + 2*mu*e[n]*x[n].</i>
[TRS] ¿El método del periodograma de Welch divide la señal en segmentos solapados enventanados y promedia sus periodogramas para reducir la varianza de la estimación espectral?	<b>Verdadero (V)</b><br><br><i>Verdadero. Reduce el ruido y la varianza espectral a costa de una pequeña merma en resolución frecuencial.</i>
[TRS] Los filtros Butterworth se caracterizan por presentar un rizado equiripple en la banda de paso y de corte.	<b>Falso (F)</b><br><br><i>Falso. Los Butterworth son de máxima planicidad (maximally flat) sin ningún rizado. El rizado equiripple es característico de Chebyshev y Cauer/Elípticos.</i>
[TRS] ¿La estructura de filtrado polifase permite trasladar los filtros digitales a la frecuencia de muestreo más baja optimizando el número de operaciones por segundo?	<b>Verdadero (V)</b><br><br><i>Verdadero. Fundamento de los bancos de filtros eficientes en telecomunicaciones.</i>
[TRS] ¿El desbordamiento en aritmética de punto fijo en complementario a dos sin saturación puede originar ciclos límite de gran amplitud?	<b>Verdadero (V)</b><br><br><i>Verdadero. Las oscilaciones por wrap-around provocan inestabilidad si no se incluye lógica de saturación.</i>
