[IOT] ¿El factor de ensanchamiento (Spreading Factor SF) en modulación LoRa permite intercambiar mayor alcance de cobertura por menor velocidad binaria y mayor tiempo en el aire?	<b>Verdadero (V)</b><br><br><i>Verdadero. A mayor SF (de SF7 a SF12), mayor sensibilidad y robustez frente a interferencias.</i>
[IOT] ¿El protocolo MQTT utiliza una arquitectura de publicación/suscripción mediante un servidor central (Broker) sobre transporte TCP?	<b>Verdadero (V)</b><br><br><i>Verdadero. Desacopla espacial y temporalmente los emisores de los receptores de datos.</i>
[IOT] El protocolo CoAP (Constrained Application Protocol) funciona sobre transporte TCP orientado a conexión pesada.	<b>Falso (F)</b><br><br><i>Falso. Opera sobre UDP con cabeceras binarias mínimas de 4 bytes optimizadas para nodos de muy bajos recursos.</i>
[IOT] ¿La red LoRaWAN en Europa utiliza la banda ISM sub-GHz de 868 MHz sujeta a un límite de ciclo de trabajo (duty cycle) normativo del 1%?	<b>Verdadero (V)</b><br><br><i>Verdadero. Restringe el tiempo de transmisión para evitar saturar el canal común compartido.</i>
[IOT] ¿El perfil BLE (Bluetooth Low Energy) organiza los datos en servicios y características mediante la arquitectura GATT (Generic Attribute Profile)?	<b>Verdadero (V)</b><br><br><i>Verdadero. Estructura estándar jerárquica de intercambio de telemetría y comandos.</i>
[IOT] En redes NB-IoT (Narrowband IoT), los dispositivos transmiten sobre frecuencias no reguladas sin licencia de operador móvil.	<b>Falso (F)</b><br><br><i>Falso. NB-IoT es un estándar 3GPP que opera sobre espectro licenciado celular dentro de bandas LTE.</i>
[IOT] ¿El modo de reposo profundo (Deep Sleep) con consumo inferior a unos pocos microamperios es imprescindible para que un nodo IoT opere 5 a 10 años con una pila botón?	<b>Verdadero (V)</b><br><br><i>Verdadero. El dispositivo pasa más del 99% del tiempo en modo suspensión apagando radios y periféricos.</i>
[IOT] ¿Un elemento seguro de hardware (Secure Element / HSM) almacena claves criptográficas privadas y protege contra ataques de extracción física y canal lateral?	<b>Verdadero (V)</b><br><br><i>Verdadero. Garantiza la identidad inmutable y la autenticidad del nodo frente a la nube.</i>
[IOT] El nivel de calidad de servicio QoS 0 en MQTT garantiza que el mensaje se entrega obligatoriamente al menos una vez al suscriptor.	<b>Falso (F)</b><br><br><i>Falso. QoS 0 es 'at most once' (como máximo una vez, sin retransmisiones ni acuse); QoS 1 es 'at least once' y QoS 2 es 'exactly once'.</i>
[IOT] ¿La técnica de Edge Computing procesa e infiere datos preliminares en el propio nodo o gateway reduciendo el volumen de tráfico enviado a la nube?	<b>Verdadero (V)</b><br><br><i>Verdadero. Reduce la latencia y ahorra energía de transmisión de radio.</i>
[IOT] ¿Las técnicas de Energy Harvesting permiten a dispositivos IoT autoalimentarse capturando energía residual del entorno (luz solar, vibraciones piezoeléctricas o gradientes térmicos Seebeck)?	<b>Verdadero (V)</b><br><br><i>Verdadero. Permite nodos completamente desatendidos sin recambio de baterías.</i>
[IOT] ¿En el protocolo CoAP, el método 'Observe' permite a un cliente recibir actualizaciones automáticas del servidor cuando cambia el estado de un recurso sin hacer polling continuo?	<b>Verdadero (V)</b><br><br><i>Verdadero. Extensión pub/sub ligera sobre REST/CoAP.</i>
