[F] ¿En un oscilador armónico simple, la aceleración es directamente proporcional a la posición pero de sentido contrario?	<b>Verdadero (V)</b><br><br><i>Verdadero. a(t) = -w0^2 * x(t).</i>
[F] ¿La velocidad de propagación de una onda mecánica transversal aumenta al incrementar la tensión del medio?	<b>Verdadero (V)</b><br><br><i>Verdadero. v = sqrt(T / mu).</i>
[F] La energía cinética de una partícula se duplica cuando su velocidad se duplica.	<b>Falso (F)</b><br><br><i>Falso. La energía cinética es proporcional al cuadrado de la velocidad (Ec = 0.5 * m * v^2), por lo que se cuadruplica.</i>
[F] ¿El campo electrostático en el interior de un conductor en equilibrio electrostático es nulo?	<b>Verdadero (V)</b><br><br><i>Verdadero. Las cargas libres superficiales se reorganizan cancelando cualquier campo interno.</i>
[F] La capacidad de un condensador plano depende del voltaje aplicado a sus placas.	<b>Falso (F)</b><br><br><i>Falso. C = eps * A / d; la capacidad depende de la geometría y del material dieléctrico, no de la tensión.</i>
[F] ¿El primer principio de la termodinámica establece la conservación de la energía en la forma dU = dQ - dW?	<b>Verdadero (V)</b><br><br><i>Verdadero. La variación de energía interna es igual al calor neto recibido menos el trabajo realizado.</i>
[F] ¿En un choque perfectamente elástico se conservan simultáneamente el momento lineal y la energía cinética?	<b>Verdadero (V)</b><br><br><i>Verdadero. Por definición no hay disipación de energía mecánica en calor o deformación permanente.</i>
[F] ¿El efecto Doppler describe el cambio en la frecuencia observada debido al movimiento relativo entre la fuente y el receptor?	<b>Verdadero (V)</b><br><br><i>Verdadero. La frecuencia aparente aumenta al acercarse y disminuye al alejarse.</i>
[F] Un proceso termodinámico adiabático es aquel que ocurre a temperatura rigurosamente constante.	<b>Falso (F)</b><br><br><i>Falso. Ese es un proceso isotérmico; en un proceso adiabático no hay transferencia de calor con el exterior (dQ = 0).</i>
[F] ¿La ley de Gauss permite calcular el campo electrostático en distribuciones continuas con alta simetría?	<b>Verdadero (V)</b><br><br><i>Verdadero. Utilizando superficies gaussianas donde el módulo del campo es constante.</i>
[F] ¿La frecuencia de resonancia mecánica coincide con la pulsación propia del oscilador libre no amortiguado?	<b>Verdadero (V)</b><br><br><i>Verdadero. Produce máxima transferencia de energía y máxima amplitud de respuesta.</i>
[F] La fuerza electrostática de Coulomb entre dos cargas puntuales decrece linealmente con la distancia.	<b>Falso (F)</b><br><br><i>Falso. Decrece con el cuadrado de la distancia (1 / r^2).</i>
